periodo,temperatura_minima,temperatura_media,temperatura_maxima,humedad,velocidad_viento,direccion_viento,velocidad_max_viento,barometro,mm_lluvia,radiacion_solar
2013-03-10,8.3,13.4,4.2,74.6,,,,1020.5,0.4,3136.0
2013-03-11,9.3,16.6,1.2,68.9,,,,1020.2,0.2,5048.0
2013-03-12,13.9,22.7,5.5,54.4,,,,1017.2,0.0,5226.0
2013-03-13,17.3,24.7,10.4,53.0,,,,1015.6,0.0,5034.0
2013-03-14,19.5,27.0,12.9,50.0,,,,1012.2,0.0,5048.0
2013-03-15,20.9,28.9,11.8,45.0,,,,1005.3,0.0,4810.0
2013-03-16,20.8,26.1,16.5,37.0,,,,998.8,0.4,2787.0
2013-03-17,15.6,21.6,8.9,33.6,,,,1007.1,0.0,4911.0
2013-03-18,16.3,23.7,9.4,48.9,,,,1008.1,0.0,4279.0
2013-03-19,15.7,25.2,6.3,67.3,0.7,N,45.1,1009.7,0.0,4396.0
2013-03-20,17.2,23.9,11.6,53.7,0.3,S,49.9,998.1,0.0,2892.0
2013-03-21,15.5,21.8,8.7,38.2,1.1,SSW,70.8,1008.0,0.0,4640.0
2013-03-22,15.9,23.0,7.8,58.1,0.0,NE,46.7,1009.3,0.2,1488.0
2013-03-23,17.5,24.2,11.7,68.5,0.2,ENE,49.9,1012.4,0.0,3912.0
2013-03-24,16.8,25.9,10.7,65.7,0.3,N,85.3,1010.6,0.2,4299.0
2013-03-25,17.3,23.3,13.1,77.0,0.1,NNE,32.2,1009.3,1.4,3521.0
2013-03-26,14.7,18.3,8.4,68.0,0.2,SE,29.0,1013.3,0.6,1977.0
2013-03-27,12.0,20.8,3.3,66.0,0.1,SSE,49.9,1022.4,0.0,4233.0
2013-04-01,12.0,20.2,5.0,71.5,0.1,ENE,57.9,1017.5,0.0,3689.0
2013-04-02,13.6,21.1,8.1,81.5,0.1,N,29.0,1017.3,0.2,2719.0
2013-04-03,16.4,24.2,8.9,79.3,0.0,NNE,24.1,1013.8,0.0,3337.0
2013-04-04,19.8,28.2,12.7,58.9,0.2,W,80.5,998.5,0.0,3899.0
2013-04-05,14.3,19.8,7.2,36.9,0.0,SW,24.1,995.6,0.0,3257.0
2013-04-06,14.3,22.3,6.2,37.3,1.1,SSW,72.4,1000.5,0.0,3606.0
2013-04-07,14.4,19.9,6.7,48.5,0.6,NE,75.6,1006.4,0.0,2654.0
2013-04-08,12.7,22.3,4.1,59.5,0.0,NE,29.0,1009.2,0.0,3447.0
2013-04-09,18.6,27.2,10.3,45.0,0.3,WNW,43.5,999.5,0.0,2970.0
2013-04-10,18.5,26.4,10.6,34.9,1.7,SSW,74.0,997.4,0.2,3583.0
2013-04-11,10.1,14.7,4.6,51.3,0.9,S,70.8,1008.7,0.0,3400.0
2013-04-12,8.5,14.7,3.8,53.0,0.3,S,57.9,1012.3,0.0,3535.0
2013-04-13,11.1,17.8,4.2,51.5,0.3,S,66.0,1005.5,0.0,2885.0
2013-04-14,14.0,23.6,5.7,63.1,1.0,NE,74.0,1004.3,0.0,3170.0
2013-04-15,13.9,22.3,5.5,66.6,0.7,NE,40.2,1010.2,0.0,3038.0
2013-04-16,17.4,26.7,13.0,66.2,0.1,SW,25.7,1006.0,0.0,2455.0
2013-04-17,16.7,25.9,10.0,61.3,0.1,SW,24.1,1005.8,0.0,2328.0
2013-04-18,18.2,31.5,7.7,55.5,0.0,NE,20.9,1001.9,0.0,3146.0
2013-04-19,17.7,28.4,8.3,52.9,0.4,NE,51.5,1008.0,0.0,3058.0
2013-04-20,18.6,29.1,11.5,60.8,0.6,NE,41.8,1006.3,0.0,2972.0
2013-04-21,17.0,26.1,9.1,53.7,0.4,NE,83.7,1008.3,0.0,2449.0
2013-04-22,17.6,27.7,12.9,58.9,0.2,ENE,67.6,1012.5,0.0,2313.0
2013-04-23,16.2,20.5,12.2,85.8,0.0,NE,22.5,1014.5,0.8,1297.0
2013-04-24,16.0,17.6,14.4,92.2,0.0,WSW,6.4,1010.5,1.8,933.0
2013-04-25,15.7,21.7,11.4,78.9,0.1,SW,25.7,1009.7,0.0,2473.0
2013-04-26,13.7,23.8,7.3,79.1,0.0,SW,12.9,1007.8,0.2,2205.0
2013-04-27,14.5,23.8,8.8,72.9,0.3,W,37.0,1009.7,0.2,2477.0
2013-04-28,13.8,20.5,10.2,79.3,0.3,W,32.2,1006.7,0.0,2181.0
2013-04-29,11.2,19.4,5.9,83.3,0.0,WSW,17.7,1004.1,0.0,1946.0
2013-04-30,13.3,19.7,7.8,69.9,0.3,WSW,33.8,1004.6,0.2,1820.0
2013-05-01,11.7,14.9,7.0,75.3,0.0,S,32.2,1004.9,0.0,1525.0
2013-05-02,8.9,16.8,0.9,74.9,0.1,N,29.0,1009.2,0.0,2575.0
2013-05-03,14.9,21.4,10.0,67.0,0.9,NNW,75.6,1002.1,0.0,1801.0
2013-05-04,11.7,17.2,2.4,53.6,1.1,SW,103.0,1006.8,0.0,1987.0
2013-05-05,9.9,20.8,-0.6,53.3,0.5,W,75.6,1004.8,0.0,1914.0
2013-05-06,11.8,18.7,2.6,38.1,3.5,SW,123.9,1008.5,0.0,2443.0
2013-05-07,12.2,23.5,0.0,45.2,2.1,W,123.9,998.3,0.0,1164.0
2013-05-08,16.1,20.5,7.9,40.7,1.1,W,107.8,993.5,0.0,2287.0
2013-05-09,12.7,20.8,6.2,61.2,0.0,W,51.5,998.4,0.0,835.0
2013-05-10,15.2,20.7,9.6,42.0,1.2,W,85.3,996.2,0.0,1255.0
2013-05-11,9.2,15.8,0.1,54.8,0.3,W,83.7,1004.3,0.0,1359.0
2013-05-12,12.1,18.5,0.2,36.1,5.8,W,135.2,1001.8,0.0,2243.0
2013-05-13,7.4,12.9,0.6,55.9,0.4,W,96.6,1003.3,0.0,1095.0
2013-05-14,2.6,7.9,-3.6,52.4,1.1,WSW,64.4,1010.3,0.0,1379.0
2013-05-15,5.5,8.7,2.0,57.1,2.8,S,83.7,1011.8,0.0,2030.0
2013-05-16,6.2,13.9,-0.2,63.0,2.0,S,86.9,1013.9,0.0,2067.0
2013-05-17,4.1,18.1,-5.1,68.3,0.0,S,25.7,1009.8,0.0,2098.0
2013-05-18,5.8,18.5,-2.8,60.8,0.5,S,54.7,1012.8,0.0,1982.0
2013-05-19,5.1,16.0,-1.7,76.8,0.0,WSW,11.3,1014.2,0.0,1777.0
2013-05-20,4.9,14.9,-1.8,78.1,0.1,NE,24.1,1007.6,0.0,1417.0
2013-05-21,8.6,19.0,-0.4,58.5,0.6,SSW,88.5,1006.4,0.0,1822.0
2013-05-22,6.5,18.1,-1.4,66.2,1.4,SW,93.3,1007.2,0.0,1570.0
2013-05-23,9.9,22.0,2.8,61.4,1.5,WNW,96.6,1001.1,0.0,1156.0
2013-05-24,3.2,10.8,-6.0,66.0,0.0,N,3.2,1013.7,0.0,1871.0
2013-05-25,8.1,16.7,1.2,67.1,0.0,N,6.4,1001.3,0.0,1693.0
2013-05-26,9.7,16.8,2.6,68.4,0.2,S,38.6,999.9,0.0,1496.0
2013-05-27,10.9,13.0,6.8,83.2,0.9,NE,43.5,994.8,0.4,632.0
2013-05-28,9.2,16.0,2.0,66.5,0.4,NW,40.2,990.6,0.0,1725.0
2013-05-29,8.6,14.1,4.2,65.1,2.5,SW,74.0,997.3,0.0,1802.0
2013-05-30,11.7,19.7,4.0,51.2,2.3,SW,107.8,988.1,0.0,1013.0
2013-05-31,8.3,15.7,0.8,57.6,1.7,W,103.0,985.6,0.0,953.0
2013-06-01,7.4,11.7,2.6,79.6,,SW,,993.6,7.8,1101.0
2013-06-02,7.4,15.5,1.2,76.6,,WSW,,1004.9,0.2,1603.0
2013-06-03,7.5,10.9,3.6,92.0,,WSW,,1001.5,5.6,349.0
2013-06-04,8.9,11.4,6.1,85.8,,WSW,,1002.7,8.8,1254.0
2013-06-05,7.5,10.1,1.9,80.9,,SSW,,1002.4,0.8,863.0
2013-06-06,7.4,13.9,1.4,79.6,,NE,,1001.7,0.0,1266.0
2013-06-07,8.0,13.9,-0.7,49.8,,SW,,1006.5,0.0,1629.0
2013-06-08,4.3,14.8,-1.8,64.3,,WSW,,1009.9,0.0,1627.0
2013-06-09,7.0,17.1,-1.6,62.5,,W,,1003.9,0.0,1552.0
2013-06-10,8.1,14.4,3.2,66.5,,ESE,,1003.6,0.0,887.0
2013-06-11,9.0,17.9,1.9,61.9,,,,1001.7,0.0,799.0
2013-06-12,6.9,11.3,2.3,69.8,,SW,,1006.9,0.0,538.0
2013-06-13,5.5,11.8,-0.8,65.1,,N,,1011.0,0.0,1242.0
2013-06-14,2.6,9.1,-5.0,65.3,,N,,1014.8,0.0,1000.0
2013-06-15,10.9,17.6,2.6,47.8,,SW,,996.2,0.0,1432.0
2013-06-16,7.5,12.5,1.2,39.8,,WSW,,1006.9,0.0,1553.0
2013-06-17,8.4,11.9,3.3,43.9,,NNW,,997.3,0.0,763.0
2013-06-18,3.8,10.4,-2.9,55.0,,SW,,1005.8,0.0,1390.0
2013-06-19,3.8,13.9,-5.7,61.9,,WSW,,1010.0,0.0,1526.0
2013-06-20,7.6,17.2,-2.3,59.0,,SW,,1002.2,0.0,1335.0
2013-06-21,7.5,13.2,1.3,66.3,,S,,995.5,3.2,426.0
2013-06-22,2.7,11.7,-3.4,75.3,,SW,,1006.4,0.2,1592.0
2013-06-23,3.5,12.4,-1.8,78.3,,WSW,,1012.5,0.0,1514.0
2013-06-24,3.7,14.1,-2.9,76.3,,,,1008.3,0.2,1558.0
2013-06-25,5.5,16.9,-1.6,68.3,,,,1003.1,0.0,1502.0
2013-06-26,5.8,15.5,-2.1,68.8,,,,999.7,0.0,964.0
2013-06-27,9.0,15.7,1.7,66.1,,SSE,,993.3,0.0,590.0
2013-06-28,7.6,14.7,2.2,64.6,,W,,995.9,0.0,1049.0
2013-06-29,3.4,9.6,-2.2,64.5,,SSW,,1006.3,0.0,1627.0
2013-06-30,-0.2,9.6,-6.4,64.9,,S,,1010.6,0.0,1589.0
2013-07-01,4.2,16.3,-5.3,66.1,,,,1000.2,0.0,817.0
2013-07-02,13.6,16.9,8.2,44.0,,,,989.0,0.0,648.0
2013-07-03,8.2,15.0,3.3,49.0,,,,997.7,0.0,1590.0
2013-07-04,4.6,11.3,-1.6,51.8,,,,1010.5,0.0,1409.0
2013-07-05,4.4,8.7,-0.7,74.1,,,,1014.3,0.2,630.0
2013-07-06,5.4,9.4,0.4,81.5,,,,1017.8,2.2,1311.0
2013-07-07,1.4,10.7,-4.0,70.6,,,,1021.3,0.0,1682.0
2013-07-08,3.5,12.7,-6.9,66.8,,,,1011.9,0.0,1711.0
2013-07-09,6.9,15.1,-0.6,69.0,,,,1004.1,0.0,1522.0
2013-07-10,8.9,16.3,1.1,65.5,,,,1002.8,0.0,1547.0
2013-07-11,5.4,15.7,-2.1,65.1,,,,1008.5,0.0,1758.0
2013-07-12,7.6,15.3,-1.2,57.5,,,,1002.9,0.0,1213.0
2013-07-13,8.3,13.5,2.7,50.6,,,,999.4,0.0,1450.0
2013-07-14,4.8,11.8,-1.9,54.9,,,,1009.9,0.0,1771.0
2013-07-15,6.4,14.1,-1.0,56.9,,,,1004.9,0.0,953.0
2013-07-16,10.7,15.5,5.8,54.7,,,,1001.7,0.8,1341.0
2013-07-17,2.8,5.9,-0.7,84.3,,,,1009.7,4.8,483.0
2013-07-18,-2.2,3.4,-7.3,67.7,,,,1020.2,0.0,1951.0
2013-07-19,0.4,9.4,-8.2,68.7,,,,1005.1,0.0,1321.0
2013-07-20,3.0,5.5,-0.7,77.6,,,,1007.6,3.0,1284.0
2013-07-21,3.2,5.6,1.5,79.2,,,,1023.1,1.0,1263.0
2013-07-22,2.2,6.3,-4.2,64.8,,,,1017.8,0.0,1950.0
2013-07-23,5.0,10.8,1.1,72.0,,,,1017.4,0.0,1984.0
2013-07-24,5.8,14.2,-0.7,68.2,,,,1007.6,0.0,1953.0
2013-07-25,6.4,16.0,-0.5,58.3,,,,1005.2,0.0,1916.0
2013-07-26,4.4,8.8,0.3,68.5,,,,1009.9,0.0,826.0
2013-07-27,2.6,11.5,-5.0,65.3,,,,1013.7,12.0,2155.0
2013-07-28,3.6,13.8,-3.8,68.6,,,,1012.5,0.0,2103.0
2013-07-29,4.4,14.8,-2.9,72.6,,,,1015.4,0.0,2146.0
2013-07-30,5.6,11.4,-0.4,75.8,,,,1010.8,0.2,1727.0
2013-07-31,6.4,9.8,-0.5,73.5,,,,1012.5,0.0,1246.0
2013-08-01,6.1,13.1,-0.3,73.6,0.1,WSW,33.8,1012.7,0.0,1834.0
2013-08-02,8.1,15.0,2.6,78.4,0.4,NNW,61.2,1010.7,0.0,1709.0
2013-08-03,8.0,14.6,2.3,66.9,0.5,NNW,61.2,1001.8,0.0,1270.0
2013-08-04,7.1,12.2,0.9,66.8,0.3,W,49.9,995.3,0.2,957.0
2013-08-05,6.7,10.8,-1.9,68.5,1.1,SSW,80.5,996.4,1.6,1673.0
2013-08-06,5.7,13.3,-2.1,70.5,0.2,WNW,57.9,995.2,0.4,1319.0
2013-08-07,7.7,12.2,2.6,59.5,0.9,W,72.4,990.5,0.0,1998.0
2013-08-08,5.3,12.6,-1.3,56.8,0.0,S,11.3,1007.7,0.0,2556.0
2013-08-09,4.4,13.9,-5.4,55.6,0.1,WNW,56.3,1013.7,0.0,2573.0
2013-08-10,13.9,19.7,8.3,36.6,1.1,W,91.7,997.2,0.0,2342.0
2013-08-11,8.8,15.1,1.9,54.8,0.4,W,51.5,998.1,0.4,1858.0
2013-08-12,2.1,9.4,-3.4,61.3,0.0,W,16.1,1014.3,0.0,2749.0
2013-08-13,2.7,11.4,-4.4,52.3,0.0,S,32.2,1018.9,0.0,2792.0
2013-08-14,10.1,19.6,0.2,33.3,0.9,WNW,101.4,1003.6,0.0,1438.0
2013-08-15,9.6,16.7,3.7,48.2,0.5,WSW,69.2,997.0,0.6,2559.0
2013-08-16,9.4,16.0,4.7,32.9,0.8,WNW,90.1,1013.2,0.0,2962.0
2013-08-17,10.3,22.3,-0.2,28.6,0.3,WSW,77.2,1004.7,0.0,2617.0
2013-08-18,15.1,24.9,4.2,21.2,4.4,WNW,117.5,993.9,0.0,2606.0
2013-08-19,12.6,18.3,6.4,32.0,1.5,W,74.0,999.0,0.0,3062.0
2013-08-20,9.4,15.5,3.2,36.9,0.0,W,30.6,1004.6,0.0,2124.0
2013-08-21,3.2,5.6,0.7,72.7,1.0,SE,57.9,1006.8,3.8,822.0
2013-08-22,0.9,4.2,-1.4,63.8,1.1,SSW,51.5,1017.4,0.0,2921.0
2013-08-23,-0.2,3.8,-3.2,69.6,0.4,SSW,40.2,1023.8,0.0,2439.0
2013-08-24,0.7,5.7,-2.9,76.4,0.0,S,24.1,1030.1,0.4,2466.0
2013-08-25,1.8,9.4,-4.6,64.0,0.0,N,8.0,1027.1,0.0,3430.0
2013-08-26,5.0,12.8,-3.3,53.2,0.0,N,17.7,1014.4,0.0,2992.0
2013-08-27,9.1,14.2,5.1,54.4,0.2,N,57.9,1005.2,0.4,3400.0
2013-08-28,10.6,21.6,2.8,68.4,0.2,W,69.2,1001.5,1.6,3250.0
2013-08-29,10.2,20.8,4.6,70.0,0.7,W,56.3,1000.6,0.0,2348.0
2013-08-30,9.7,19.6,4.4,69.0,0.2,NE,40.2,1004.3,0.0,2249.0
2013-08-31,8.3,13.6,2.6,83.3,0.0,NE,1.6,1006.5,2.4,1075.0
2013-09-01,9.2,15.7,3.0,69.7,0.0,NE,49.9,1006.4,0.4,3121.0
2013-09-02,5.8,10.3,-0.4,71.4,1.0,S,46.7,1013.1,0.8,2361.0
2013-09-03,4.8,10.9,-1.2,70.1,0.0,NE,11.3,1020.5,0.0,3998.0
2013-09-04,8.3,12.1,5.0,72.9,0.0,NW,41.8,1008.1,0.4,856.0
2013-09-05,14.0,22.4,6.2,57.5,0.8,WNW,66.0,999.7,0.2,3229.0
2013-09-06,10.7,17.4,5.0,68.8,0.0,W,12.9,1003.4,0.0,1689.0
2013-09-07,13.2,19.4,8.9,64.1,0.0,S,43.5,1000.9,3.2,3029.0
2013-09-08,14.4,24.8,4.1,52.5,1.7,W,74.0,997.6,0.0,2869.0
2013-09-09,17.5,26.6,10.6,44.1,2.7,W,101.4,989.1,0.0,2330.0
2013-09-10,14.5,18.3,3.4,31.4,1.5,W,40.2,996.8,0.0,4350.0
2013-09-11,5.1,11.4,-3.2,54.9,0.0,WSW,1.6,1012.3,0.0,
2013-09-12,6.3,12.7,1.2,60.3,0.0,SSW,22.5,1016.6,0.0,
2013-09-13,3.7,10.2,-2.1,63.5,0.0,SSE,11.3,1023.3,0.0,
2013-09-14,3.6,12.2,-2.6,59.8,0.0,ENE,6.4,1023.5,0.0,
2013-09-15,4.6,12.6,-4.2,59.5,0.0,ENE,9.7,1024.2,0.0,
2013-09-16,4.2,12.4,-2.9,64.2,0.0,N,37.0,1019.7,0.0,
2013-09-17,6.6,15.0,-0.7,55.9,0.2,SSW,35.4,1012.0,0.0,
2013-09-18,9.0,17.7,0.7,49.4,1.0,SSW,53.1,1007.4,0.0,
2013-09-19,9.3,17.4,1.2,46.5,1.1,SW,70.8,1001.4,0.0,
2013-09-20,5.1,9.6,-1.8,64.8,0.0,WSW,14.5,1002.9,0.0,
2013-09-21,8.1,13.8,1.1,62.8,0.5,W,49.9,1012.5,0.0,
2013-09-22,7.5,15.1,1.2,49.8,0.9,S,56.3,1025.5,0.0,
2013-09-23,7.9,18.8,-1.6,50.3,0.9,WSW,59.5,1023.4,0.0,
2013-09-24,7.9,16.3,-2.6,60.0,0.7,NE,32.2,1020.2,0.0,
2013-09-25,14.2,22.3,5.9,30.9,3.0,N,80.5,1007.3,0.0,
2013-09-26,,,,,,,,,,
2013-10-01,19.9,24.3,12.3,,1.0,N,74.0,,0.0,
2013-10-02,18.6,27.3,9.6,28.6,1.4,W,74.0,1004.6,0.0,
2013-10-03,16.7,22.4,7.9,24.5,1.4,SW,48.3,1005.5,0.0,
2013-10-04,14.6,26.2,2.8,31.9,1.1,W,86.9,1010.6,0.0,
2013-10-05,13.3,21.2,3.5,43.8,0.3,,24.1,1008.3,0.0,
2013-10-06,12.5,18.8,5.7,70.2,0.4,NE,38.6,1011.3,0.0,
2013-10-07,14.9,19.4,11.5,82.5,0.1,N,48.3,1003.8,6.4,
2013-10-08,17.7,22.9,13.2,64.2,0.7,ENE,40.2,1001.3,0.0,
2013-11-01,16.1,24.2,8.4,57.8,0.9,SW,67.6,1008.8,0.0,306.7
2013-11-02,17.5,25.7,7.8,47.5,2.5,SW,75.6,1009.7,0.0,291.5
2013-11-03,15.6,19.7,9.1,46.9,0.0,SW,11.3,1013.5,0.0,134.0
2013-11-04,16.8,28.5,6.9,62.1,0.1,,43.5,1009.7,0.0,269.6
2013-11-05,20.6,31.4,9.1,56.1,0.0,NE,30.6,1003.3,0.0,289.8
2013-11-06,20.9,28.8,12.4,37.0,1.3,W,66.0,995.8,0.0,256.7
2013-11-07,16.7,21.8,12.7,34.3,2.0,W,78.9,1000.1,0.0,217.4
2013-11-08,13.4,17.9,6.2,45.8,0.4,SW,32.2,1004.7,0.0,208.8
2013-11-09,13.9,19.9,6.2,55.7,0.0,,0.0,1009.0,0.0,302.6
2013-11-10,17.6,24.3,8.6,43.8,2.2,W,69.2,1000.7,0.0,269.1
2013-11-11,18.4,24.4,9.1,26.3,3.4,SW,64.4,996.3,0.0,299.0
2013-11-12,14.3,19.8,6.5,27.1,1.0,SW,74.0,1002.2,0.0,328.8
2013-11-13,14.5,17.7,11.6,42.4,0.0,NE,6.4,1003.5,0.0,130.9
2013-11-14,16.5,22.9,10.8,50.4,2.5,SW,59.5,997.1,1.0,295.5
2013-11-15,18.2,27.2,10.6,40.9,2.3,SW,78.9,1006.0,0.0,327.8
2013-11-16,18.2,30.8,8.1,38.6,0.8,SW,59.5,1004.0,0.0,340.6
2013-11-17,19.3,28.2,7.2,35.5,0.1,SW,24.1,997.6,0.0,284.0
2013-11-18,16.4,23.1,10.0,25.1,0.1,W,24.1,1002.4,0.0,344.0
2013-11-19,16.8,23.4,8.4,30.0,0.1,W,20.9,1006.5,0.0,319.4
2013-11-20,15.8,24.2,6.1,45.3,0.1,S,24.1,1008.0,0.0,235.0
2013-11-21,17.6,26.7,9.8,55.1,0.2,N,29.0,1011.7,0.0,324.2
2013-11-22,20.9,29.8,13.1,38.8,0.3,W,53.1,1000.1,0.0,280.3
2013-11-23,20.7,27.8,12.1,31.0,0.0,W,25.7,996.7,0.0,267.8
2013-11-24,16.3,21.7,12.1,23.4,0.0,SW,9.7,1004.7,0.0,297.5
2013-11-25,14.0,20.6,5.7,30.2,0.0,W,3.2,1016.2,0.0,358.4
2013-11-26,19.5,29.9,9.1,34.8,0.0,ENE,14.5,1008.0,0.0,355.0
2013-11-27,21.4,27.9,11.9,24.1,0.5,SW,37.0,998.4,0.0,353.8
2013-11-28,16.7,25.2,8.6,42.6,0.1,SW,16.1,1000.7,0.0,338.1
2013-11-29,16.7,26.5,6.3,50.4,0.0,NNW,6.4,1006.6,0.0,344.4
2013-11-30,20.5,27.7,14.3,42.6,0.0,NNE,6.4,1004.1,0.0,261.3
2014-01-01,13.6,21.7,5.7,55.3,3.5,NE,33.8,1016.0,0.0,8280.8
2014-01-02,21.1,31.9,8.1,37.3,1.0,NE,19.3,1004.9,0.0,8715.0
2014-01-03,22.5,29.7,14.7,31.8,0.5,NE,20.9,1001.4,0.0,7769.3
2014-01-04,19.8,28.8,11.8,46.7,3.1,NE,33.8,1005.7,0.0,7565.8
2014-01-05,22.7,31.4,12.2,42.0,2.4,W,29.0,1001.4,0.0,8398.0
2014-01-06,16.6,21.9,13.8,54.6,0.0,SW,6.4,994.3,0.0,0.0
2014-01-07,21.1,27.7,11.8,38.6,15.6,OSO,45.6,1005.0,0.0,0.0
2014-01-08,21.8,32.4,7.4,37.9,10.8,OSO,45.6,1001.3,0.0,0.0
2014-01-09,18.6,26.8,8.1,53.4,11.1,S,52.0,998.2,0.0,0.0
2014-01-10,15.2,22.2,8.2,55.8,10.2,SSE,42.8,1008.9,0.0,0.0
2014-01-11,29.7,36.8,0.0,0.0,11.7,ENE,41.8,0.0,0.0,0.0
2014-01-12,19.4,25.4,12.4,52.0,8.4,ENE,43.5,1011.8,0.0,8313.0
2014-01-13,19.5,27.7,10.7,54.6,10.1,ENE,45.1,1013.6,0.0,7288.0
2014-01-14,22.5,29.0,16.9,59.7,9.4,NE,33.8,1009.1,0.0,7882.0
2014-01-15,23.4,31.9,17.2,61.1,4.5,NE,30.6,1002.1,1.2,7825.0
2014-01-16,23.4,35.9,10.3,56.1,9.7,S,43.7,1002.9,0.0,0.0
2014-01-17,24.4,37.1,12.4,59.1,6.8,S,32.6,1002.5,0.0,0.0
2014-01-18,19.9,28.6,13.2,62.7,9.8,S,38.2,1006.8,0.0,0.0
2014-01-19,18.1,25.8,12.7,0.0,5.6,N,38.6,0.0,0.0,0.0
2014-01-20,23.1,32.4,12.7,50.6,7.3,N,37.0,1012.8,0.0,8102.0
2014-01-21,28.5,36.6,17.2,36.4,6.2,ENE,40.2,1005.2,0.0,8087.0
2014-01-22,26.7,37.4,15.5,36.0,7.6,ENE,51.5,1002.6,0.0,6633.0
2014-01-23,20.7,29.3,14.5,52.6,10.8,,48.3,1002.8,1.0,5898.0
2014-01-24,13.5,18.2,6.1,61.0,10.3,SSE,53.1,1009.2,5.0,5270.0
2014-01-25,16.4,27.5,5.7,51.3,5.6,NE,33.8,1006.8,0.0,7926.0
2014-01-26,11.6,16.9,8.1,72.8,1.3,NE,12.9,1005.0,0.0,0.0
2014-01-27,23.0,31.6,13.0,41.8,9.9,SO,39.1,1003.6,0.0,0.0
2014-01-28,19.0,27.2,12.6,47.8,9.5,S,47.4,1009.7,0.0,0.0
2014-01-29,25.2,34.8,14.7,39.8,13.5,SO,44.7,1002.8,0.0,0.0
2014-01-30,22.6,29.9,14.8,57.8,10.0,OSO,41.9,997.2,0.8,0.0
2014-01-31,18.0,25.2,11.7,48.2,12.8,SSO,42.8,1002.5,0.0,0.0
2014-03-01,20.4,30.6,11.8,50.3,0.5,N,16.1,1010.1,0.0,234.7
2014-03-02,23.5,37.0,13.9,48.1,0.7,N,14.5,1004.7,0.0,231.4
2014-03-03,25.6,34.3,15.6,24.9,0.1,,9.7,998.8,0.0,223.4
2014-03-04,18.4,24.5,12.0,33.2,0.0,,0.0,1006.4,0.0,213.6
2014-03-05,17.3,26.5,8.1,48.2,0.0,,0.0,1008.2,0.0,218.1
2014-03-06,16.8,23.0,11.4,40.6,0.0,W,0.0,1010.0,0.0,220.4
2014-03-07,18.2,28.3,10.3,48.2,0.0,,1.6,997.7,0.0,172.9
2014-03-08,14.3,19.1,10.3,31.6,0.0,,0.0,1004.0,0.0,212.9
2014-03-09,14.8,23.6,3.8,42.2,0.0,,0.0,1001.1,0.0,137.7
2014-03-10,20.1,25.9,11.4,35.1,0.0,SSW,0.0,998.6,0.0,198.5
2014-03-11,14.8,27.0,4.1,47.1,0.4,W,20.9,1005.4,0.0,159.9
2014-03-12,15.7,27.0,4.1,52.9,0.3,SW,17.7,1007.9,0.0,212.3
2014-03-13,16.5,24.4,6.7,41.3,0.9,ENE,20.9,999.4,0.0,186.8
2014-03-14,13.8,17.9,5.6,63.2,0.1,SSW,14.5,999.3,0.2,136.6
2014-03-15,12.5,15.8,10.0,77.3,1.2,SSW,22.5,990.2,3.4,120.1
2014-03-16,,,,,,,,,,
2014-03-17,,,,,,,,,,
2014-03-18,,,,,,,,,,
2014-03-19,18.7,24.7,9.8,42.6,0.7,W,17.7,1000.2,0.0,187.7
2014-03-20,16.1,22.4,5.6,36.5,1.3,W,45.1,995.3,0.2,160.4
2014-03-21,10.5,17.4,4.8,39.6,0.7,N,19.3,1009.7,0.0,204.7
2014-03-22,18.1,29.6,4.6,39.1,0.6,N,14.5,1006.4,0.0,195.4
2014-03-23,18.1,22.6,10.7,37.0,1.6,N,22.5,1007.1,0.0,162.3
2014-03-24,14.5,22.7,6.9,57.5,0.2,NE,1.6,1014.8,0.0,171.9
2014-03-25,16.4,27.9,5.2,55.4,0.2,NNE,3.2,1016.2,0.0,192.6
2014-03-26,20.6,31.3,9.4,37.5,0.2,ENE,6.4,1008.6,0.0,193.4
2014-03-27,22.1,31.1,10.2,39.4,0.1,WNW,6.4,999.9,0.0,184.7
2014-03-28,21.8,29.0,13.7,40.4,0.1,WNW,9.7,995.8,0.0,154.1
2014-03-29,18.2,22.6,13.9,39.3,0.1,SSW,14.5,994.9,0.0,85.8
2014-03-30,12.3,18.1,5.9,48.4,0.0,W,12.9,995.2,0.4,170.6
2014-03-31,7.8,12.4,1.9,53.8,0.0,,0.0,1012.2,0.0,95.1
2014-04-01,8.2,19.9,-2.7,53.7,,,,1023.2,0.0,
2014-04-02,13.1,16.6,8.9,78.8,,,,1020.3,9.4,
2014-04-03,16.1,20.8,13.4,88.1,,,,1013.9,1.8,
2014-04-04,14.4,16.7,11.5,90.6,,,,1016.9,1.0,
2014-04-05,14.2,16.9,10.7,84.8,,,,1018.8,0.0,
2014-04-06,15.3,20.2,12.2,68.4,,,,998.7,2.6,
2014-04-07,13.3,18.9,8.4,50.1,,,,1000.1,0.0,
2014-04-08,11.7,17.1,5.7,62.4,,,,999.0,2.8,
2014-04-09,7.1,11.3,2.8,69.6,,,,1016.4,1.6,
2014-04-10,7.6,17.7,-0.6,70.5,,,,1011.7,0.0,
2014-04-11,11.9,21.1,4.4,70.8,,,,1006.1,0.0,
2014-04-12,14.7,22.7,9.4,58.3,,,,996.5,0.0,
2014-04-13,12.1,16.5,7.2,45.9,,,,1000.2,0.0,
2014-04-14,10.4,15.4,5.2,42.0,,,,1006.4,0.0,
